Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 60.99, Median Loss: 60.99, Std Loss: 60.99, Mean Reward: 0.44, Median Reward: 2.00, Std Reward: 37.50
Episode: 834, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 32.46, Median Loss: 32.46, Std Loss: 32.46, Mean Reward: 5.06, Median Reward: 3.00, Std Reward: 283.60
Episode: 835, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 28.11, Median Loss: 28.11, Std Loss: 28.11, Mean Reward: 1.00, Median Reward: 2.00, Std Reward: 50.00
Episode: 836, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 37.28, Median Loss: 37.28, Std Loss: 37.28, Mean Reward: 2.94, Median Reward: 2.00, Std Reward: 152.70
Episode: 837, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 42.00, Median Loss: 42.00, Std Loss: 42.00, Mean Reward: 3.77, Median Reward: 2.00, Std Reward: 256.50
Episode: 838, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 43.86, Median Loss: 43.86, Std Loss: 43.86, Mean Reward: 4.11, Median Reward: 2.00, Std Reward: 176.70
Episode: 839, step: 9, Pop: 6/5, Epsilon: 0.04, Mean Loss: 34.64, Median Loss: 34.64, Std Loss: 34.64, Mean Reward: 1.24, Median Reward: 2.00, Std Reward: 101.60
Episode: 840, step: 9, Pop: 5/5, Epsilon: 0.04, Mean Loss: 27.10, Median Loss: 27.10, Std Loss: 27.10, Mean Reward: 3.95, Median Reward: 4.00, Std Reward: 213.40
Episode: 841, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 38.46, Median Loss: 38.46, Std Loss: 38.46, Mean Reward: 3.96, Median Reward: 2.00, Std Reward: 213.90
Episode: 842, step: 9, Pop: 3/5, Epsilon: 0.04, Mean Loss: 43.23, Median Loss: 43.23, Std Loss: 43.23, Mean Reward: 3.81, Median Reward: 3.00, Std Reward: 213.40
Episode: 843, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 33.60, Median Loss: 33.60, Std Loss: 33.60, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 85.70
Episode: 844, step: 9, Pop: 2/5, Epsilon: 0.04, Mean Loss: 48.46, Median Loss: 48.46, Std Loss: 48.46, Mean Reward: 3.55, Median Reward: 2.00, Std Reward: 181.20
Episode: 845, step: 9, Pop: 1/5, Epsilon: 0.04, Mean Loss: 52.08, Median Loss: 52.08, Std Loss: 52.08, Mean Reward: 1.97, Median Reward: 2.00, Std Reward: 59.00
Episode: 846, step: 9, Pop: 4/5, Epsilon: 0.04, Mean Loss: 38.37, Median Loss: 38.37, Std Loss: 38.37, Mean Reward: 3.05, Median Reward: 2.00, Std Reward: 213.60
Episode: 847, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 37.30, Median Loss: 37.30, Std Loss: 37.30, Mean Reward: 2.78, Median Reward: 2.00, Std Reward: 103.00
Episode: 848, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 42.18, Median Loss: 42.18, Std Loss: 42.18, Mean Reward: -0.08, Median Reward: 2.00, Std Reward: -4.00
Episode: 849, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 35.92, Median Loss: 35.92, Std Loss: 35.92, Mean Reward: 2.81, Median Reward: 2.00, Std Reward: 126.50
Episode: 850, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 31.65, Median Loss: 31.65, Std Loss: 31.65, Mean Reward: 2.15, Median Reward: 2.00, Std Reward: 139.50
Episode: 851, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 29.64, Median Loss: 29.64, Std Loss: 29.64, Mean Reward: 3.10, Median Reward: 2.00, Std Reward: 192.30
Episode: 852, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 32.45, Median Loss: 32.45, Std Loss: 32.45, Mean Reward: 0.04, Median Reward: 0.00, Std Reward: 2.00
Episode: 853, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 48.48, Median Loss: 48.48, Std Loss: 48.48, Mean Reward: 3.96, Median Reward: 4.00, Std Reward: 281.50
Episode: 854, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 45.75, Median Loss: 45.75, Std Loss: 45.75, Mean Reward: 2.83, Median Reward: 2.00, Std Reward: 136.00
Episode: 855, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 50.21, Median Loss: 50.21, Std Loss: 50.21, Mean Reward: 2.84, Median Reward: 2.00, Std Reward: 176.30
Episode: 856, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 36.06, Median Loss: 36.06, Std Loss: 36.06, Mean Reward: 1.82, Median Reward: 2.00, Std Reward: 113.00
Episode: 857, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 44.06, Median Loss: 44.06, Std Loss: 44.06, Mean Reward: 3.98, Median Reward: 2.00, Std Reward: 250.70
Episode: 858, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 45.36, Median Loss: 45.36, Std Loss: 45.36, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 127.50
Episode: 859, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 53.42, Median Loss: 53.42, Std Loss: 53.42, Mean Reward: 3.13, Median Reward: 2.00, Std Reward: 144.20
Episode: 860, step: 9, Pop: 0/5, Epsilon: 0.03, Mean Loss: 30.08, Median Loss: 30.08, Std Loss: 30.08, Mean Reward: 1.30, Median Reward: 2.00, Std Reward: 52.00
Episode: 861, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 33.37, Median Loss: 33.37, Std Loss: 33.37, Mean Reward: -0.63, Median Reward: 1.00, Std Reward: -34.00
Episode: 862, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 35.05, Median Loss: 35.05, Std Loss: 35.05, Mean Reward: 3.25, Median Reward: 2.00, Std Reward: 169.00
Episode: 863, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 35.78, Median Loss: 35.78, Std Loss: 35.78, Mean Reward: 3.41, Median Reward: 2.00, Std Reward: 242.00
Episode: 864, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 43.28, Median Loss: 43.28, Std Loss: 43.28, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 122.70
Episode: 865, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 32.69, Median Loss: 32.69, Std Loss: 32.69, Mean Reward: 1.40, Median Reward: 2.00, Std Reward: 66.00
Episode: 866, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 29.54, Median Loss: 29.54, Std Loss: 29.54, Mean Reward: 4.68, Median Reward: 4.00, Std Reward: 309.20
Episode: 867, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 25.37, Median Loss: 25.37, Std Loss: 25.37, Mean Reward: 4.10, Median Reward: 2.00, Std Reward: 270.50
Episode: 868, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 35.50, Median Loss: 35.50, Std Loss: 35.50, Mean Reward: 0.94, Median Reward: 2.00, Std Reward: 45.00
Episode: 869, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 36.78, Median Loss: 36.78, Std Loss: 36.78, Mean Reward: 1.83, Median Reward: 2.00, Std Reward: 65.90
Episode: 870, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 22.31, Median Loss: 22.31, Std Loss: 22.31, Mean Reward: 3.56, Median Reward: 4.00, Std Reward: 181.70
Episode: 871, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 36.10, Median Loss: 36.10, Std Loss: 36.10, Mean Reward: -0.18, Median Reward: 0.00, Std Reward: -8.50
Episode: 872, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 31.87, Median Loss: 31.87, Std Loss: 31.87, Mean Reward: 2.96, Median Reward: 2.00, Std Reward: 189.50
Episode: 873, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 28.90, Median Loss: 28.90, Std Loss: 28.90, Mean Reward: 3.31, Median Reward: 2.00, Std Reward: 201.70
Episode: 874, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 50.19, Median Loss: 50.19, Std Loss: 50.19, Mean Reward: 4.25, Median Reward: 2.00, Std Reward: 187.00
Episode: 875, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 43.26, Median Loss: 43.26, Std Loss: 43.26, Mean Reward: 2.83, Median Reward: 2.00, Std Reward: 215.40
Episode: 876, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 43.99, Median Loss: 43.99, Std Loss: 43.99, Mean Reward: 2.85, Median Reward: 2.00, Std Reward: 173.80
Episode: 877, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 41.55, Median Loss: 41.55, Std Loss: 41.55, Mean Reward: 2.87, Median Reward: 2.00, Std Reward: 160.60
Episode: 878, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 39.97, Median Loss: 39.97, Std Loss: 39.97, Mean Reward: 2.76, Median Reward: 2.00, Std Reward: 204.50
Episode: 879, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 53.19, Median Loss: 53.19, Std Loss: 53.19, Mean Reward: 4.82, Median Reward: 4.00, Std Reward: 342.00
Episode: 880, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 48.86, Median Loss: 48.86, Std Loss: 48.86, Mean Reward: 3.08, Median Reward: 2.00, Std Reward: 129.50
Episode: 881, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 36.63, Median Loss: 36.63, Std Loss: 36.63, Mean Reward: 3.96, Median Reward: 2.00, Std Reward: 202.00
Episode: 882, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 38.22, Median Loss: 38.22, Std Loss: 38.22, Mean Reward: 3.23, Median Reward: 2.00, Std Reward: 193.70
Episode: 883, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 38.81, Median Loss: 38.81, Std Loss: 38.81, Mean Reward: 2.52, Median Reward: 2.00, Std Reward: 120.90
Episode: 884, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 45.06, Median Loss: 45.06, Std Loss: 45.06, Mean Reward: 1.86, Median Reward: 2.00, Std Reward: 78.00
Episode: 885, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 36.02, Median Loss: 36.02, Std Loss: 36.02, Mean Reward: 1.70, Median Reward: 2.00, Std Reward: 90.20
Episode: 886, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 39.05, Median Loss: 39.05, Std Loss: 39.05, Mean Reward: 2.20, Median Reward: 2.00, Std Reward: 119.00
Episode: 887, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 40.02, Median Loss: 40.02, Std Loss: 40.02, Mean Reward: 1.75, Median Reward: 2.00, Std Reward: 94.70
Episode: 888, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 35.78, Median Loss: 35.78, Std Loss: 35.78, Mean Reward: 2.75, Median Reward: 2.00, Std Reward: 104.60
Episode: 889, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 36.92, Median Loss: 36.92, Std Loss: 36.92, Mean Reward: 3.40, Median Reward: 2.00, Std Reward: 237.90
Episode: 890, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 37.05, Median Loss: 37.05, Std Loss: 37.05, Mean Reward: 2.90, Median Reward: 2.00, Std Reward: 153.70
Episode: 891, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 40.83, Median Loss: 40.83, Std Loss: 40.83, Mean Reward: 4.40, Median Reward: 2.00, Std Reward: 215.70
Episode: 892, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 36.62, Median Loss: 36.62, Std Loss: 36.62, Mean Reward: 1.50, Median Reward: 2.00, Std Reward: 84.00
Episode: 893, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 40.88, Median Loss: 40.88, Std Loss: 40.88, Mean Reward: 1.59, Median Reward: 2.00, Std Reward: 78.00
Episode: 894, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 44.77, Median Loss: 44.77, Std Loss: 44.77, Mean Reward: 2.23, Median Reward: 2.00, Std Reward: 111.50
Episode: 895, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 34.21, Median Loss: 34.21, Std Loss: 34.21, Mean Reward: 1.58, Median Reward: 2.00, Std Reward: 104.00
Episode: 896, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 43.96, Median Loss: 43.96, Std Loss: 43.96, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 110.30
Episode: 897, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 28.37, Median Loss: 28.37, Std Loss: 28.37, Mean Reward: 4.38, Median Reward: 2.00, Std Reward: 201.70
Episode: 898, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 39.59, Median Loss: 39.59, Std Loss: 39.59, Mean Reward: -2.51, Median Reward: 0.00, Std Reward: -93.00
Episode: 899, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 41.96, Median Loss: 41.96, Std Loss: 41.96, Mean Reward: 2.76, Median Reward: 2.00, Std Reward: 137.80
Episode: 900, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 35.12, Median Loss: 35.12, Std Loss: 35.12, Mean Reward: 4.46, Median Reward: 2.00, Std Reward: 223.00
Episode: 901, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 49.38, Median Loss: 49.38, Std Loss: 49.38, Mean Reward: 1.90, Median Reward: 2.00, Std Reward: 76.00
Episode: 902, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 36.51, Median Loss: 36.51, Std Loss: 36.51, Mean Reward: 2.18, Median Reward: 2.00, Std Reward: 120.00
Episode: 903, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 34.46, Median Loss: 34.46, Std Loss: 34.46, Mean Reward: 1.24, Median Reward: 2.00, Std Reward: 65.50
Episode: 904, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 51.75, Median Loss: 51.75, Std Loss: 51.75, Mean Reward: 3.08, Median Reward: 2.00, Std Reward: 237.20
Episode: 905, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 31.64, Median Loss: 31.64, Std Loss: 31.64, Mean Reward: 4.05, Median Reward: 4.00, Std Reward: 287.20
Episode: 906, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 39.45, Median Loss: 39.45, Std Loss: 39.45, Mean Reward: 2.56, Median Reward: 2.00, Std Reward: 123.00
Episode: 907, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 40.80, Median Loss: 40.80, Std Loss: 40.80, Mean Reward: 5.70, Median Reward: 4.00, Std Reward: 302.30
Episode: 908, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 45.25, Median Loss: 45.25, Std Loss: 45.25, Mean Reward: 3.31, Median Reward: 2.00, Std Reward: 218.40
Episode: 909, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 56.44, Median Loss: 56.44, Std Loss: 56.44, Mean Reward: 2.88, Median Reward: 2.00, Std Reward: 69.00
Episode: 910, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 38.24, Median Loss: 38.24, Std Loss: 38.24, Mean Reward: 3.36, Median Reward: 2.00, Std Reward: 225.00
Episode: 911, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 32.18, Median Loss: 32.18, Std Loss: 32.18, Mean Reward: 2.55, Median Reward: 2.00, Std Reward: 114.70
Episode: 912, step: 8, Pop: 0/5, Epsilon: 0.03, Mean Loss: 26.32, Median Loss: 26.32, Std Loss: 26.32, Mean Reward: 2.13, Median Reward: 2.00, Std Reward: 72.50
Episode: 913, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 21.33, Median Loss: 21.33, Std Loss: 21.33, Mean Reward: 2.85, Median Reward: 2.00, Std Reward: 194.00
Episode: 914, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 43.18, Median Loss: 43.18, Std Loss: 43.18, Mean Reward: 5.32, Median Reward: 4.00, Std Reward: 356.60
Episode: 915, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 27.38, Median Loss: 27.38, Std Loss: 27.38, Mean Reward: 3.16, Median Reward: 2.00, Std Reward: 161.00
Episode: 916, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 28.82, Median Loss: 28.82, Std Loss: 28.82, Mean Reward: 2.38, Median Reward: 2.00, Std Reward: 154.70
Episode: 917, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 35.72, Median Loss: 35.72, Std Loss: 35.72, Mean Reward: 1.90, Median Reward: 2.00, Std Reward: 119.50
Episode: 918, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 33.14, Median Loss: 33.14, Std Loss: 33.14, Mean Reward: 2.87, Median Reward: 2.00, Std Reward: 166.70
Episode: 919, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 27.79, Median Loss: 27.79, Std Loss: 27.79, Mean Reward: 5.37, Median Reward: 2.00, Std Reward: 333.20
Episode: 920, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 39.00, Median Loss: 39.00, Std Loss: 39.00, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 153.30
Episode: 921, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 41.78, Median Loss: 41.78, Std Loss: 41.78, Mean Reward: 3.64, Median Reward: 4.00, Std Reward: 233.10
Episode: 922, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 38.06, Median Loss: 38.06, Std Loss: 38.06, Mean Reward: 2.42, Median Reward: 2.00, Std Reward: 150.00
Episode: 923, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 42.80, Median Loss: 42.80, Std Loss: 42.80, Mean Reward: 3.69, Median Reward: 4.00, Std Reward: 302.70
Episode: 924, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 36.34, Median Loss: 36.34, Std Loss: 36.34, Mean Reward: 1.55, Median Reward: 2.00, Std Reward: 93.00
Episode: 925, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 43.89, Median Loss: 43.89, Std Loss: 43.89, Mean Reward: 2.87, Median Reward: 2.00, Std Reward: 157.80
Episode: 926, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 50.96, Median Loss: 50.96, Std Loss: 50.96, Mean Reward: 0.82, Median Reward: 0.00, Std Reward: 38.40
Episode: 927, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 42.33, Median Loss: 42.33, Std Loss: 42.33, Mean Reward: 3.15, Median Reward: 2.00, Std Reward: 163.80
Episode: 928, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 47.99, Median Loss: 47.99, Std Loss: 47.99, Mean Reward: 2.32, Median Reward: 2.00, Std Reward: 97.60
Episode: 929, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 49.29, Median Loss: 49.29, Std Loss: 49.29, Mean Reward: 3.44, Median Reward: 2.00, Std Reward: 203.20
Episode: 930, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 70.28, Median Loss: 70.28, Std Loss: 70.28, Mean Reward: 1.87, Median Reward: 2.00, Std Reward: 78.70
Episode: 931, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 42.14, Median Loss: 42.14, Std Loss: 42.14, Mean Reward: 4.38, Median Reward: 2.00, Std Reward: 310.70
Episode: 932, step: 9, Pop: 7/5, Epsilon: 0.03, Mean Loss: 48.83, Median Loss: 48.83, Std Loss: 48.83, Mean Reward: 4.83, Median Reward: 4.00, Std Reward: 386.10
Episode: 933, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 52.32, Median Loss: 52.32, Std Loss: 52.32, Mean Reward: 5.56, Median Reward: 4.00, Std Reward: 361.30
Episode: 934, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 44.23, Median Loss: 44.23, Std Loss: 44.23, Mean Reward: 4.50, Median Reward: 2.00, Std Reward: 270.00
Episode: 935, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 52.36, Median Loss: 52.36, Std Loss: 52.36, Mean Reward: 4.17, Median Reward: 2.00, Std Reward: 246.10
Episode: 936, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 35.59, Median Loss: 35.59, Std Loss: 35.59, Mean Reward: 1.44, Median Reward: 2.00, Std Reward: 72.00
Episode: 937, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 33.30, Median Loss: 33.30, Std Loss: 33.30, Mean Reward: 4.32, Median Reward: 3.00, Std Reward: 319.40
Episode: 938, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 38.43, Median Loss: 38.43, Std Loss: 38.43, Mean Reward: 2.21, Median Reward: 2.00, Std Reward: 134.60
Episode: 939, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 35.82, Median Loss: 35.82, Std Loss: 35.82, Mean Reward: 3.20, Median Reward: 2.00, Std Reward: 220.70
Episode: 940, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 32.82, Median Loss: 32.82, Std Loss: 32.82, Mean Reward: 2.78, Median Reward: 2.00, Std Reward: 108.30
Episode: 941, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 56.96, Median Loss: 56.96, Std Loss: 56.96, Mean Reward: 1.83, Median Reward: 2.00, Std Reward: 106.20
Episode: 942, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 45.84, Median Loss: 45.84, Std Loss: 45.84, Mean Reward: 3.79, Median Reward: 2.00, Std Reward: 253.80
Episode: 943, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 36.11, Median Loss: 36.11, Std Loss: 36.11, Mean Reward: 4.62, Median Reward: 4.00, Std Reward: 268.20
Episode: 944, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 48.45, Median Loss: 48.45, Std Loss: 48.45, Mean Reward: 1.38, Median Reward: 2.00, Std Reward: 81.70
Episode: 945, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 31.68, Median Loss: 31.68, Std Loss: 31.68, Mean Reward: 1.52, Median Reward: 2.00, Std Reward: 102.00
Episode: 946, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 25.42, Median Loss: 25.42, Std Loss: 25.42, Mean Reward: 1.78, Median Reward: 2.00, Std Reward: 116.00
Episode: 947, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 27.70, Median Loss: 27.70, Std Loss: 27.70, Mean Reward: 4.42, Median Reward: 4.00, Std Reward: 216.50
Episode: 948, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 45.43, Median Loss: 45.43, Std Loss: 45.43, Mean Reward: 5.13, Median Reward: 2.00, Std Reward: 282.40
Episode: 949, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 46.15, Median Loss: 46.15, Std Loss: 46.15, Mean Reward: 3.53, Median Reward: 2.00, Std Reward: 219.00
Episode: 950, step: 9, Pop: 0/5, Epsilon: 0.03, Mean Loss: 37.73, Median Loss: 37.73, Std Loss: 37.73, Mean Reward: 1.41, Median Reward: 2.00, Std Reward: 52.00
Episode: 951, step: 9, Pop: 3/5, Epsilon: 0.03, Mean Loss: 47.68, Median Loss: 47.68, Std Loss: 47.68, Mean Reward: 4.41, Median Reward: 2.00, Std Reward: 185.10
Episode: 952, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 43.77, Median Loss: 43.77, Std Loss: 43.77, Mean Reward: 4.91, Median Reward: 2.00, Std Reward: 279.60
Episode: 953, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 38.69, Median Loss: 38.69, Std Loss: 38.69, Mean Reward: 2.33, Median Reward: 2.00, Std Reward: 128.00
Episode: 954, step: 9, Pop: 5/5, Epsilon: 0.03, Mean Loss: 47.77, Median Loss: 47.77, Std Loss: 47.77, Mean Reward: 4.02, Median Reward: 4.00, Std Reward: 233.30
Episode: 955, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 38.16, Median Loss: 38.16, Std Loss: 38.16, Mean Reward: 1.34, Median Reward: 2.00, Std Reward: 51.00
Episode: 956, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 36.90, Median Loss: 36.90, Std Loss: 36.90, Mean Reward: 2.13, Median Reward: 2.00, Std Reward: 91.50
Episode: 957, step: 9, Pop: 4/5, Epsilon: 0.03, Mean Loss: 47.21, Median Loss: 47.21, Std Loss: 47.21, Mean Reward: 4.00, Median Reward: 4.00, Std Reward: 251.80
Episode: 958, step: 8, Pop: 0/5, Epsilon: 0.03, Mean Loss: 32.57, Median Loss: 32.57, Std Loss: 32.57, Mean Reward: 1.08, Median Reward: 2.00, Std Reward: 40.00
Episode: 959, step: 9, Pop: 1/5, Epsilon: 0.03, Mean Loss: 65.08, Median Loss: 65.08, Std Loss: 65.08, Mean Reward: 0.52, Median Reward: 2.00, Std Reward: 19.90
Episode: 960, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 53.94, Median Loss: 53.94, Std Loss: 53.94, Mean Reward: 3.22, Median Reward: 2.00, Std Reward: 145.00
Episode: 961, step: 9, Pop: 6/5, Epsilon: 0.03, Mean Loss: 40.04, Median Loss: 40.04, Std Loss: 40.04, Mean Reward: 3.73, Median Reward: 4.00, Std Reward: 279.40
Episode: 962, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 40.73, Median Loss: 40.73, Std Loss: 40.73, Mean Reward: 0.93, Median Reward: 2.00, Std Reward: 43.00
Episode: 963, step: 9, Pop: 2/5, Epsilon: 0.03, Mean Loss: 34.07, Median Loss: 34.07, Std Loss: 34.07, Mean Reward: 3.04, Median Reward: 2.00, Std Reward: 152.00
Episode: 964, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 41.28, Median Loss: 41.28, Std Loss: 41.28, Mean Reward: 4.53, Median Reward: 4.00, Std Reward: 253.60
Episode: 965, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 39.37, Median Loss: 39.37, Std Loss: 39.37, Mean Reward: 2.27, Median Reward: 2.00, Std Reward: 156.90
Episode: 966, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 43.97, Median Loss: 43.97, Std Loss: 43.97, Mean Reward: 0.63, Median Reward: 2.00, Std Reward: 24.00
Episode: 967, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 37.51, Median Loss: 37.51, Std Loss: 37.51, Mean Reward: 2.25, Median Reward: 2.00, Std Reward: 81.00
Episode: 968, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 45.11, Median Loss: 45.11, Std Loss: 45.11, Mean Reward: 2.03, Median Reward: 2.00, Std Reward: 77.00
Episode: 969, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 39.87, Median Loss: 39.87, Std Loss: 39.87, Mean Reward: 3.04, Median Reward: 2.00, Std Reward: 218.70
Episode: 970, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 24.56, Median Loss: 24.56, Std Loss: 24.56, Mean Reward: 3.52, Median Reward: 3.00, Std Reward: 204.40
Episode: 971, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 42.15, Median Loss: 42.15, Std Loss: 42.15, Mean Reward: 1.46, Median Reward: 2.00, Std Reward: 76.00
Episode: 972, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 37.10, Median Loss: 37.10, Std Loss: 37.10, Mean Reward: 0.83, Median Reward: 2.00, Std Reward: 44.80
